ville,nom,marque,annee,places,prix_par_jour,agence,localisation,image_url_1,image_url_2,image_url_3,image_url_4
ville,Renault clio 5 2026,Clio,2026,4,1320,car la ville,"Nador International Airport, Nador",https://www.loco.ma/wp-content/uploads/2024/11/IMG_2463.jpeg,https://www.loco.ma/wp-content/uploads/2024/11/IMG_2464.jpeg,,
ville,Voiture Suv / 4x4 Opel 2022,Opel,2022,7,267,g8 car poole,"Casablanca, Maroc",,,,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1775158488694.webp
Rabat,Citroen C3 2006,Citroen,2006,5,1725,Samicar,"Aéroport Marrakech-Ménara, Marrakech",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1743003399187.webp?alt=media\u0026token=fbf2b641-fc9e-4954-a323-f82e9c6868d3,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1743003399774.webp?alt=media\u0026token=48bacd25-afca-448e-a7cb-6968f5ac1e47,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1743003400314.webp?alt=media\u0026token=aff5315a-4eb9-4c2b-b979-0905f0cfe68a,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1743003401048.webp?alt=media\u0026token=f6ef861e-c5f0-4ba2-8f84-6d37e26b22fd
Essaouira,Seat Leon 2021,Seat,2021,9,715,mr luxury loc,"Mohammed V International Airport, Casablanca",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1741230752896.webp?alt=media\u0026token=df40741f-659e-4b00-896d-0ddcbd05ea3b,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1741230753529.webp?alt=media\u0026token=beb94b10-57f9-4ab3-88b1-3f99a1ae6a19,,
Agadir,Voiture Berline Renault 2026,Renault,2026,7,249,bp rent car,"Mohammed V International Airport, Casablanca",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1739807990867.webp?alt=media\u0026token=2646acc2-4412-4deb-b669-7fb355d9638e,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1739807991465.webp?alt=media\u0026token=957aef3f-d7c6-4dff-84a4-e5da393aa95c,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1739807992077.webp?alt=media\u0026token=ceed2351-1019-478a-95c3-3ab5fe5ab34b,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1739807992600.webp?alt=media\u0026token=385e3e0b-8e0d-4c52-8abf-8e58d19bcd8a
Agadir,Voiture Berline Peugeot 2025,Berline,2025,9,28000,Armalia Cars,"AéropoOKrt Essaouira-Mogador, Essaouira",https://www.loco.ma/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-13-a-15.13.39_ec6c0a86.jpg,https://www.loco.ma/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-13-a-15.13.39_ec6c0a86-1.jpg,https://www.loco.ma/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-13-a-15.13.40_10ad3a8d.jpg,https://www.loco.ma/wp-content/uploads/2024/04/430248042_751269057007448_6850112415559672886_n.jpg
Nador,Porsche Macane 2023,Porsche,2023,7,368,Half Moon Car Rental,localisation,https://tpaukofrdcbvakttbejq.supabase.co/storage/v1/object/public/vehicle-photos/77f6b613-f22f-4e09-a2f0-515fd8cbaf60.png,,,
Casablanca,Voiture Familiale Peugeot 2022,Familiale,2022,9,450,Armalia Cars,localisation,https://www.loco.ma/wp-content/uploads/2024/10/MOKKA-2.jpg,https://www.loco.ma/wp-content/uploads/2024/10/MOKKA.jpg,https://www.loco.ma/wp-content/uploads/2024/10/MOOKKKKKKKA.jpg,
Oujda,Seat Cupra leon 2020,Cupra,2020,5,2400,alidabacar,localisation,https://www.loco.ma/wp-content/uploads/2025/09/IMG_3176.jpeg,https://www.loco.ma/wp-content/uploads/2025/09/IMG_3172.jpeg,https://www.loco.ma/wp-content/uploads/2023/11/Untitled-design16.jpg,
Nador,Voiture Berline Dacia 2023,Voiture,2023,4,579,joude car,"AéropoOKrt Essaouira-Mogador, Essaouira",https://www.loco.ma/wp-content/uploads/2024/03/Screenshot_2024-03-31-15-06-27-447_com.miui_.gallery.jpg,https://www.loco.ma/wp-content/uploads/2024/03/Screenshot_2024-03-31-15-06-30-551_com.miui_.gallery.jpg,https://www.loco.ma/wp-content/uploads/2024/03/Screenshot_2024-03-31-15-06-27-447_com.miui_.gallery-1.jpg,
Nador,Location de voitures à Marrakech 2008,Voiture,2008,5,450,alidabacar,"Fes International Airport, Fes",https://www.loco.ma/wp-content/uploads/2024/03/Screenshot_2024-03-31-15-11-08-717_com.miui_.gallery.jpg,https://www.loco.ma/wp-content/uploads/2024/03/Screenshot_2024-03-31-15-11-08-717_com.miui_.gallery-1.jpg,https://www.loco.ma/wp-content/uploads/2024/03/Screenshot_2024-03-31-15-11-05-777_com.miui_.gallery.jpg,
Marrakech,Mercedes Benz S500 2026,MERCEDES,2026,5,199,ABD CARS,"Mohammed V International Airport, Casablanca",https://abdcars.com/wp-content/uploads/2017/03/class-e-1024x343.png,,,
Essaouira,Hyundai Creta 5 Seater 2020,Seat,2020,9,510,Multi Rent Car Rental,"Casablanca Airport, Casablanca",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1741230828981.webp?alt=media\u0026token=38881a34-8438-4c94-9487-648df1528fcb,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1741230829923.webp?alt=media\u0026token=dc0fdc99-8f6b-450e-bf88-adc66d52cd86,,
Tanger,Voiture Familiale Peugeot 2006,Familiale,2006,7,1560,g8 car poole,"Casablanca Airport, Casablanca",,https://www.loco.ma/wp-content/uploads/2024/06/73274f66-94cc-4d9f-8fe0-f6930cf44ec0.jpeg,https://www.loco.ma/wp-content/uploads/2024/06/1a56a22c-af5c-432f-b6b8-3fdab4ec0eb1.jpeg,https://www.loco.ma/wp-content/uploads/2024/04/IMG_7371.jpeg
Oujda,Porsche Macan S 2024,Porsche,2024,5,3250,melhor que nada,"Bourgogne, Oujda",https://static.oneclickdrive.com/application/views/img/cars/porsche-maccan-s.jpg?OCDone=1.3,,,
Agadir,Volkswagen T-Roc 2018,Volkswagen,2018,9,44000,k.l zine car,"AéropoOKrt Essaouira-Mogador, Essaouira",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1769260472949.webp,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1769260474199.webp,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1769260475411.webp,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1769260476792.webp
Marrakech,Volkswagen T-Roc 2006,Volkswagen,2006,9,7100,rahmani,"AéropoOKrt Essaouira-Mogador, Essaouira",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1737052834283.jpg?alt=media\u0026token=0ce251c5-ba42-4efb-aa44-392de33ffaca,,,
Nador,BMW X1 automatique 2025,Bmw,2025,4,570,Just Here Car,Casablanca,,https://www.loco.ma/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-03-a-14.50.34_116f4f53.jpg,https://www.loco.ma/wp-content/uploads/2024/04/WhatsApp-Image-2024-04-03-a-14.50.35_a1b971aa.jpg,
Oujda,Opel Corsa 2021,Opel,2021,4,12000,El Manouni Cars,"Nador International Airport, Nador",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Finbound3578058171619874481.png?alt=media\u0026token=50cbefbf-724a-4e5d-af16-d66a9a03f8a5,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Finbound452298533538882587.png?alt=media\u0026token=c52adb2d-07db-4d34-b2db-33e900c7c570,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Finbound4753299809416344166.png?alt=media\u0026token=acf46a9b-01f0-4157-95ff-3119b9a71ad6,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Finbound3865589913963867930.png?alt=media\u0026token=73e450d9-44f1-469f-a850-affd2c7eac10
Tangier,Kia KARENS 2025,Kia,2025,8,1500,k.l zine car,"Oujda Angads Airport, Oujda",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1752417139203.webp,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1752417143629.webp,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1740159120091.webp?alt=media\u0026token=f5a9c813-f850-41e8-9201-fd104aab8528,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1740159120787.webp?alt=media\u0026token=ce63d310-7c50-4612-b439-2817e05918ba
Tangier,PORSCHE Cayenne 2020,Porsche,2020,8,24000,palma 4 km rent car,"Menara Airport, Marrakech",https://tpaukofrdcbvakttbejq.supabase.co/storage/v1/object/public/vehicle-photos/15315a2c-0d4b-4b40-85cc-30807ca9caa7.webp,,,
ville,Voiture Berline Peugeot 2021,Berline,2021,5,900,location de voiture maghreb,"Agadir, Maroc",https://www.loco.ma/wp-content/uploads/2024/04/1000058786.jpg,https://www.loco.ma/wp-content/uploads/2024/04/1000023887.jpg,https://www.loco.ma/wp-content/uploads/2024/04/1000021831.jpg,
Tanger,Opel Coorssa 2018,Opel,2018,4,580,m.a luxury car,"Mohammed V International Airport, Casablanca",,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1775158489942.webp,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1775158491445.webp,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1775158492694.webp
Nador,Peugeot 208 2023,Peugeot,2023,4,8500,g8 car poole,"AéropoOKrt Essaouira-Mogador, Essaouira",https://qidgqqhxrkkzdskfwkap.supabase.co/storage/v1/object/public/make-a8abe4cb-vehicles/vehicles/1767474033044_wh97qc.png,,,
Casablanca,RENAULT Clio 2022,Renault,2022,7,35000,Hurento Chauffeur Service,"Casablanca, Maroc",https://static.oneclickdrive.com/application/views/img/cars/renault-clio-hatchback-car-rental-euro.jpg?OCDone=1.3,,,
Oujda,KIA Sportage 2020,KIA,2020,5,1550,caribaz luxury cars,"Aéroport Marrakech-Ménara, Marrakech",https://www.aircar.ma/img/car/62.png,,,
Marrakech,Audi Q3 2022,Audi,2022,4,780,atif luxe,"Aéroport Ibn Batouta, Tanger",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1741010779682.webp?alt=media\u0026token=47702e63-674b-4715-a0e5-a19792369173,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1741010780141.webp?alt=media\u0026token=f80bb80e-aa5a-41d7-a5c3-7af65632361e,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1741010780641.webp?alt=media\u0026token=13a3380f-f626-473e-a5b0-115cbdfabead,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1741010781095.webp?alt=media\u0026token=88134ffe-33de-45c3-a337-6dd6ed4759f2
Rabat,Ferrari Portofino 2021,Ferrari,2021,4,510,Almeftah Car,"Menara Airport, Marrakech",https://static.oneclickdrive.com/application/views/img/cars/f8-tributo-spider.jpg?OCDone=1.3,,,
ville,Porsche 911 Targa 4 GTS Spyder 2025,Porsche,2025,4,579,groupe banyolti,Rabat,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1739887747673.webp?alt=media\u0026token=f91b0a6c-bcdd-40a2-8db1-ab419600cc88,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1739887748132.webp?alt=media\u0026token=af091311-2d81-4054-8d8c-4254ebeb5eb6,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1739887748588.webp?alt=media\u0026token=80ef88f8-342b-4e33-a816-583445a4ced8,
Essaouira,Kia Carnival 2023,Kia,2023,8,420,melhor que nada,"Marrakech, Maroc",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2FCARENS%201.jpg?alt=media\u0026token=85263626-089e-4d78-a2e9-9bfb9c102700,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2FCARENS%202.jpg?alt=media\u0026token=b5c5db2d-6d66-4488-ac9f-9df45c885dd9,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2FCARENS%203.jpg?alt=media\u0026token=03933067-424d-4b16-8f57-d378958552ed,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2FCARENS%204.jpg?alt=media\u0026token=745b0f42-2d0c-441a-8dc2-60f5dc9a799f
Tanger,Citroen C3 2022,Citroen,2022,9,5000,g8 car poole,"Aéroport Marrakech-Ménara, Marrakech",,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1774390838340.webp,,
Tanger,Hyundai Creta 5 Seater 2025,Seat,2025,7,1000,Holding Cars,localisation,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1753245777962.webp,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1753245779348.webp,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1753245780582.webp,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1753245781851.webp
ville,BMW X1 automatique 2026,BMW,2026,9,585,aghmat cars,"Agadir, Maroc",https://www.aircar.ma/img/car/81.png,,,
Fes,Voiture Berline Peugeot 2006,Peugeot,2006,7,520,location de voiture hanin,"Oujda Angads Airport, Oujda",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1758111548271.webp,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1741050032458.webp?alt=media\u0026token=b21d7d71-27cf-4fe9-8217-e115a1e47c13,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1741050033083.webp?alt=media\u0026token=b7c03785-a460-488a-8bcd-198d635f2cfc,
Agadir,Volkswagen Golf 2023,Volkswagen,2023,8,1320,dune fleet,"Avenue des FAR, Fes",https://www.loco.ma/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-01-at-12.57.53-PM.jpeg,https://www.loco.ma/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-01-at-12.57.53-PM-3.jpeg,https://www.loco.ma/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-01-at-12.57.53-PM-2.jpeg,
Casablanca,KIA Picanto Automatique 2018,Kia,2018,8,264,gs-north,"Aanbar 2 Masira 2, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1762290846539.webp,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1762290848076.webp,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1762290849435.webp,https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1762290850672.webp
ville,Voiture Familiale Peugeot 2025,Familiale,2025,5,8450,shomokh car,"Aéroport Angads, Oujda",https://www.loco.ma/wp-content/uploads/2024/03/f79ce34e-ee25-4552-930c-9d264509555c-1.jpeg,https://www.loco.ma/wp-content/uploads/2024/03/3A312F74-62D0-4B41-830D-2557DD90BA48.jpeg,,
Fes,Voiture Suv / 4x4 Hyundai 2020,Suv,2020,9,7000,groupe banyolti,"Agadir International Airport, Agadir",https://www.loco.ma/wp-content/uploads/2025/09/TUCSON-LOCO-1.jpg,https://www.loco.ma/wp-content/uploads/2025/09/TUCSON-LOCO2.jpg,,
Essaouira,Hyundai Sonata Hybrid 2026,Hyundai,2026,9,2900,excellence vip,"Aanbar 2 Masira 2, Marrakech",https://static.oneclickdrive.com/application/views/img/cars/hyundai-creta.jpg?OCDone=1.3,,,
Essaouira,Peugeot 308 2025,Peugeot,2025,9,396,Loco.ma,"Aéroport Angads, Oujda",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1743003783136.webp?alt=media\u0026token=d851339b-0f34-415e-8a73-13dc3fe0b7ab,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1743003783902.webp?alt=media\u0026token=f630bf3b-968b-4de7-9bde-60f2858d1b72,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1743003784467.webp?alt=media\u0026token=e88844bd-662d-4ae5-9abd-6ae9c74a89cc,https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1743003784989.webp?alt=media\u0026token=f9e32d27-ead3-46ff-ac20-32bc57e2443b
Tanger,Citreon c-eleyse 2022 Elegance berline 2006,Berline,2006,8,575,Loco.ma,Rabat,https://www.loco.ma/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-11-at-10.05.15-PM-2.jpeg,https://www.loco.ma/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-11-at-10.05.15-PM-3.jpeg,https://www.loco.ma/wp-content/uploads/2025/11/WhatsApp-Image-2025-11-11-at-10.05.15-PM-1.jpeg,https://www.loco.ma/wp-content/uploads/2025/11/IMG_1052.jpeg
Oujda,BMW 1 Series 2021,BMW,2021,9,715,drive for luxury,"Aéroport Rabat-Salé, Rabat",https://tpaukofrdcbvakttbejq.supabase.co/storage/v1/object/public/vehicle-photos/ee0140bb-b8d2-4e10-a3c9-925974a43bf4.png,,,
Marrakech,Location voiture au Maroc 2006,Location,2006,4,270,Imad Cars,"Oujda Angads Airport, Oujda",https://tpaukofrdcbvakttbejq.supabase.co/storage/v1/object/public/seo-images/hero/8b79335d-5487-4c32-b00b-c4e7e09ca917.jpg,,,
Agadir,Volkswagen Golf 8 2022,Volkswagen,2022,5,10000,alidabacar,"Agadir, Maroc",https://www.sovoy.co.ma/data/public/vehicles/volkswagen-touareg.png,,,
Rabat,Dacia Logan,Dacia,2023,5,250,Mounted Car,Rabat,https://qidgqqhxrkkzdskfwkap.supabase.co/storage/v1/object/public/make-a8abe4cb-vehicles/vehicles/1777370526913_8lmrm.jpeg,,,
Tanger,Audi A3 2024,Audi,2024,5,1200,melhor rent car,"Aéroport Ibn Batouta, Tanger",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1746896412524.webp?alt=media\u0026token=7fbc9628-cb76-468c-9f1e-53c7f666bbaa,,,
Marrakech,Fiat 500 2023,Fiat,2023,5,320,m.a luxury car,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1760716492533.webp,,,
Casablanca,Renault Arkana 2025,Renault,2025,5,500,excellence vip,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1764695466587.webp,,,
Tanger,Audi A3 2024,Audi,2024,5,1200,melhor rent car,"Aéroport Ibn Batouta, Tanger",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1746896412021.webp?alt=media\u0026token=474d224a-e619-46b9-b549-1f017c563c00,,,
Tanger,Audi A3 2025,Audi,2025,5,1400,nsr rent car,"Aéroport Ibn Batouta, Tanger",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1753245396541.webp,,,
Marrakech,Location de voiture confort,Voiture,2024,5,300,Loco.ma,"Marrakech, Maroc",https://www.loco.ma/wp-content/uploads/2025/12/IMG_0185.jpeg,,,
Casablanca,Mercedes CLA,Mercedes,2023,5,1200,KLK AutoCar,Casablanca,https://tpaukofrdcbvakttbejq.supabase.co/storage/v1/object/public/vehicle-photos/43032823-7845-40b3-acd0-f2b7c3c36b90.png,,,
Rabat,Hyundai Staria 2025,Hyundai,2025,9,1200,cri car,"Aéroport Rabat-Salé, Rabat",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1762355282650.webp,,,
Casablanca,Land Rover Range Rover Sport 2025,Land,2025,5,3000,shomokh car,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1770116609058.webp,,,
Tanger,Kia Picanto 2025,Kia,2025,5,250,melhor rent car,"Aéroport Ibn Batouta, Tanger",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1760628565689.webp,,,
Tanger,Voiture Petite Opel 2022,Petite,2022,5,600,Loco.ma,"Tanger, Maroc",https://www.loco.ma/wp-content/uploads/2024/03/1df096ab-eafd-4aa2-b307-02199d81bbc8.jpeg,,,
Casablanca,location voiture casablanca Service rapide 🏆,Voiture,2024,5,450,Loco.ma,"Casablanca, Maroc",https://www.loco.ma/wp-content/uploads/2025/09/WhatsApp-Image-2025-09-25-at-00.52.09-1.jpeg,,,
Casablanca,Renault Kardian 2025,Renault,2025,5,350,rahmani,"Aéroport Mohammed V, Casablanca",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1762196970868.webp,,,
Marrakech,Renault Clio 5,Renault,2024,5,300,Loco.ma,"Marrakech, Maroc",https://www.loco.ma/wp-content/uploads/2025/05/Renault-clio-5.jpg,,,
Casablanca,Porsche Macan 2023,Porsche,2023,5,1700,ho rent a car,"Aéroport Mohammed V, Casablanca",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fm-porsche.jpg?alt=media\u0026token=0b922a3a-f536-4af2-b8fc-9d3c39acbb91,,,
Marrakech,Hyundai NewGrand i10 Berlin 2025,Hyundai,2025,5,250,marrakech wm cars,"Aéroport Marrakech-Ménara, Marrakech",https://firebasestorage.googleapis.com/v0/b/goride-3bc81.appspot.com/o/images%2Fimage-1738699090341.webp?alt=media\u0026token=a4e0527e-097b-41fb-a3d7-dca58d5b8398,,,
Agadir,Dacia Logan 2024,Dacia,2024,5,300,tripn’go cars,"Aéroport Al Massira, Agadir",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1770910971615.webp,,,
Casablanca,Dacia Logan,Dacia,2023,5,0,Sovoy Cars,Casablanca,https://www.sovoy.co.ma/data/public/vehicles/dacia-logan_164b42855742b3.png,,,
Marrakech,Dacia Logan 2025,Dacia,2025,5,300,caribaz luxury cars,"Aéroport Marrakech-Ménara, Marrakech",https://fpuhbzgvjmyrvkguvaix.supabase.co/storage/v1/object/public/images/images/image-1775155172508.webp,,,
